CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,DATE_OF_BIRTH,GENDER,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,COUNTRY,CUSTOMER_SEGMENT,REGISTRATION_DATE,IS_ACTIVE,LOYALTY_TIER
CUS-29FE8EADFDF,Kathleen,Ross,jerrygray@example.com,9823310171,1983-06-19,Female,7405 Cassandra Route Suite 081,,North Mckenziemouth,MT,58300,US,Consumer,2022-11-30 18:13:08.417123,True,Platinum
CUS-5F610BD0C2B,Jesse,Howard,xcuevas@example.net,(417)863-5241x302,1975-09-15,Prefer Not to Say,66560 Kenneth Expressway,,West Nicole,NV,58670,US,Enterprise,2025-07-09 18:40:59.348631,True,Silver
CUS-546955CAB04,Elizabeth,Carpenter,thomas75@example.org,(327)799-7526,1978-09-24,Non-Binary,8317 Logan Crescent,Apt. 142,Darrenport,UT,66135,US,Consumer,2022-12-21 05:45:04.690424,True,Gold
CUS-66F99D67AC0,Michael,Torres,egonzales@example.net,871.774.1906,1965-01-29,Female,085 Yang Avenue Apt. 401,,South Richardland,NH,04292,US,Consumer,2023-02-03 10:03:51.747096,True,Silver
CUS-E137C561689,Jamie,Mcdowell,garciadavid@example.org,+1-731-981-7203,1982-07-10,Non-Binary,4001 Elizabeth Walk Suite 426,,Lake Patriciamouth,OH,19972,US,Consumer,2023-06-20 16:07:21.573811,True,Silver
CUS-7A5A7EFCFAC,Charles,Fisher,jamie24@example.net,001-411-447-5466x248,1959-12-13,Prefer Not to Say,642 Laura Manors,,Richardbury,NC,78829,US,Small Business,2025-10-16 02:41:32.407556,True,Silver
CUS-F89E5C22C4A,Corey,Miles,johncalhoun@example.com,(652)717-4645x3316,1946-02-18,Female,4113 Baird Shoal,Apt. 346,Lake Daniel,TX,02058,US,Consumer,2025-07-29 21:35:22.747013,True,Platinum
CUS-9EFDF126F89,Amy,Abbott,fowleramanda@example.net,+1-657-960-1883x04154,1964-11-02,Non-Binary,34359 Wright Trace Suite 016,Suite 253,Lake Lindseyfort,AS,42413,US,Small Business,2026-04-06 22:04:24.933264,True,Platinum
CUS-9C0F0D11FFF,Tonya,Pope,thomasmiller@example.net,285-796-8974,1956-03-10,Prefer Not to Say,5095 Dorsey Drives,Apt. 847,South Raymond,AR,52500,US,Small Business,2021-10-11 10:36:21.122936,True,Bronze
CUS-2A4E15BDC54,Joyce,Obrien,keithsimmons@example.net,219-254-0627,1970-05-04,Non-Binary,12179 Morrison Wells,,Port Margaret,GA,27982,US,Consumer,2026-04-06 15:22:38.423547,True,Platinum
CUS-BB6C24C7B7A,Christopher,Murphy,wjimenez@example.org,001-538-656-1627x141,1995-05-18,Female,732 Leslie Overpass Apt. 742,,Lake Paulaberg,AL,80350,US,Enterprise,2022-09-28 00:57:35.012681,False,Gold
CUS-C569A2A9E1D,Austin,Wheeler,xgreen@example.net,271.799.4250x59253,1968-02-22,Female,9936 Powers Falls Suite 379,,Shawnbury,NC,95090,US,Corporate,2022-10-18 12:10:56.599086,True,Silver
CUS-659A77129F3,Robert,Becker,andersonedgar@example.org,411-613-3010x75350,1971-01-18,Male,412 Donald Stream Apt. 232,,New Timothybury,NC,99146,US,Corporate,2024-08-31 12:15:16.227164,True,Platinum
CUS-421777830AB,Jane,Trujillo,pughkatherine@example.net,001-743-991-3708,2005-12-08,Non-Binary,9213 Roger Streets,,East Nicholas,AR,68116,US,Corporate,2023-02-21 16:07:19.339878,True,Platinum
CUS-42180639BCD,Wendy,Carlson,gjones@example.net,517.284.4988,1957-12-19,Non-Binary,738 Cody Underpass Apt. 704,,Randallport,MP,48505,US,Enterprise,2021-07-26 07:30:56.594894,True,Platinum
CUS-87BD99F577E,Anthony,Chase,smithrobin@example.com,588-723-4811x80829,1949-03-08,Prefer Not to Say,847 Vargas Plaza,Apt. 587,Jeffreyland,MN,56359,US,Small Business,2023-02-05 23:38:36.746898,True,Silver
CUS-FEEE0731CCD,Craig,Henson,javierjohnson@example.org,(366)370-6331x1916,2007-11-08,Prefer Not to Say,3093 Harris Crescent Apt. 403,Suite 791,Smithborough,NM,75505,US,Small Business,2025-05-20 01:46:17.177824,True,Bronze
CUS-975EBA9E6D0,Jason,Perry,natashakemp@example.com,(482)607-2162x474,1972-09-21,Non-Binary,3255 Katrina Isle Apt. 990,,Jenniferbury,MS,58324,US,Corporate,2024-09-08 03:39:00.603862,True,Platinum
CUS-2A29F7139EA,David,Johnson,vhatfield@example.net,7952789035,2003-07-09,Prefer Not to Say,968 Ramirez Mews,Suite 781,Bakerburgh,AZ,41735,US,Corporate,2024-08-26 19:50:30.024411,True,Silver
CUS-34EEB7FE258,Sara,Fields,beltransamantha@example.net,+1-556-274-0920x16759,2003-10-17,Male,34140 Rojas Plain,,South Crystaltown,OK,09959,US,Consumer,2022-11-01 12:08:04.171228,True,Silver
CUS-542E228A261,Krista,Nelson,hhoward@example.com,6007040046,1961-05-27,Prefer Not to Say,8348 Bell Lake Suite 048,,Port Julian,NE,18136,US,Enterprise,2025-09-29 20:58:57.358878,True,Silver
CUS-D8EFB536715,Robert,Miller,alyssahorton@example.net,711-781-2165x25081,1983-06-09,Male,15071 Scott Roads Suite 477,Suite 310,Port Mackenzie,UT,32941,US,Enterprise,2023-02-11 15:16:11.082086,True,Bronze
CUS-5FB3EDD8BCB,Stephen,Ruiz,michaelrichmond@example.org,(684)344-6964x58924,2004-11-05,Male,81137 Joseph Summit,,Katrinaburgh,WI,76296,US,Small Business,2022-02-21 10:08:56.667883,True,Silver
CUS-79D287B1E22,Jennifer,Werner,robbinsjoseph@example.com,494.600.9465x84639,1980-11-01,Prefer Not to Say,073 Sanders Route Suite 649,Suite 378,West Johnberg,MI,15117,US,Consumer,2023-10-27 13:00:13.070996,True,Platinum
CUS-E287472FC6F,Melissa,Gibson,imartinez@example.net,347.567.6660x919,2001-11-11,Non-Binary,4259 Daniel Mews,,Brucetown,NC,47036,US,Corporate,2024-05-06 19:35:25.872871,True,Platinum
CUS-68D690B943E,Meredith,Flores,johnsonnicholas@example.net,(739)967-0447x77140,1998-10-28,Male,25015 Estes Glens Suite 099,,Stephenmouth,DC,49024,US,Enterprise,2023-08-20 19:55:25.630098,True,Platinum
CUS-0CE6C8F93C6,Crystal,Henry,sarah84@example.com,757-566-3354x20509,1994-09-11,Non-Binary,77282 Price Islands Suite 089,Suite 266,East Robertchester,AS,80471,US,Consumer,2023-06-25 05:12:18.051363,False,Platinum
CUS-32607B81887,Kristin,Lopez,tgraham@example.com,+1-829-343-5007,1972-10-08,Female,7784 Joshua Coves,Suite 491,South Jameschester,OR,44236,US,Enterprise,2024-03-26 13:44:59.102588,True,Bronze
CUS-FB2EC6B960A,Mary,Ruiz,matthewthompson@example.org,269-915-6978,1984-11-25,Female,07008 James Throughway,,Malloryshire,AK,19037,US,Enterprise,2021-08-23 00:36:38.451646,True,Silver
CUS-16A9E9C3F65,Kelli,Evans,mariereynolds@example.net,(749)341-8016,1952-12-18,Male,464 John Coves,,New Steven,PA,12878,US,Corporate,2022-07-29 23:03:32.301794,True,Bronze
CUS-6FDAC57E199,Robin,Lawrence,maddendesiree@example.org,639.405.9666,1959-03-12,Prefer Not to Say,83754 Alyssa Hills Suite 377,,West Courtney,SC,43034,US,Enterprise,2022-11-06 17:45:08.196947,False,Bronze
CUS-87CD3715D1D,John,Velasquez,morganwells@example.org,+1-817-993-1625x05532,1984-06-05,Female,4837 Ralph Point,,Farmerfort,OR,32035,US,Consumer,2021-10-20 10:32:08.940047,True,Silver
CUS-ED82A5D392D,Nichole,Fox,michelle12@example.net,(272)987-7478x69104,1969-06-08,Male,696 White Summit,,Craigmouth,NM,29389,US,Small Business,2025-03-14 17:47:14.400440,True,Silver
CUS-1AFB45027AC,Willie,Taylor,andrew10@example.com,291-429-4337,1972-02-21,Female,149 Walker Knolls Suite 019,,West Jason,CA,87234,US,Consumer,2021-11-27 00:49:13.038700,True,Bronze
CUS-4FA2F33A396,Nicole,Ball,mike73@example.org,370.901.7493,1968-03-06,Male,3021 Lewis Forest,,Port Caitlin,AS,83550,US,Small Business,2021-12-06 10:28:34.995600,True,Silver
CUS-94411B284DF,Christopher,Blackwell,davisnicole@example.com,001-626-221-8922,2007-06-14,Prefer Not to Say,38654 House Center Apt. 514,,West Amy,AZ,36774,US,Consumer,2024-10-29 03:35:00.211180,True,Bronze
CUS-B39C9C24523,Christopher,Greer,mcknightantonio@example.com,801-553-1195x96027,1995-11-11,Non-Binary,7966 Melanie Glens Suite 625,,Bellview,GA,24023,US,Enterprise,2025-09-03 21:30:35.660460,True,Platinum
CUS-B4C33E733CC,Michelle,Sherman,qgarza@example.net,001-386-617-5418x2771,1980-12-03,Non-Binary,0580 Ashley Skyway,,Michaelfort,AZ,73463,US,Small Business,2023-01-30 12:22:52.636284,True,Silver
CUS-3EBB003FF4A,Travis,Kelley,paige44@example.net,214-742-9426x7088,1998-12-17,Male,1378 Krause Fall,,Hicksmouth,AZ,38946,US,Consumer,2022-05-21 10:15:15.650242,True,Silver
CUS-406A5683A91,Bryan,Swanson,phillipsmorgan@example.org,868.717.0068x143,1981-11-14,Female,397 Jenkins Cove,Apt. 541,Loganmouth,AZ,04340,US,Corporate,2022-04-01 08:56:10.017036,True,Silver
CUS-4D8D1383767,Ryan,Miller,hbailey@example.net,001-980-807-7842x8455,1951-12-31,Non-Binary,7066 Anderson Course Apt. 283,Suite 914,North Stephanie,OR,20298,US,Enterprise,2025-07-07 05:44:51.323560,False,Gold
CUS-B24711622A0,Eric,Crane,cindy83@example.org,(974)808-9120x59944,1982-10-05,Non-Binary,22562 Amanda Mall,,Lake Alexisside,ND,05521,US,Corporate,2022-02-01 12:54:12.912636,True,Bronze
CUS-81C69D013D3,Travis,Barrett,hornnancy@example.org,001-306-737-0355x959,1953-04-19,Non-Binary,1662 Liu Key Suite 360,,Port Michael,VI,49746,US,Corporate,2022-04-11 20:28:39.388737,True,Bronze
CUS-73266F2700C,Jacob,Thomas,montgomerygregory@example.com,(508)906-9409x787,2002-12-13,Non-Binary,410 Danielle Mews,,Morrisport,NY,38144,US,Corporate,2024-02-06 12:32:43.171961,True,Silver
CUS-35B9BDDAC1C,Tammy,Allen,stephanieavila@example.com,(903)756-0897x06493,1984-10-31,Prefer Not to Say,4790 Adkins View,,North Jose,AL,17080,US,Small Business,2026-06-29 13:19:04.577716,True,Platinum
CUS-9B06CCC6B87,Alyssa,Johnson,xcoleman@example.org,900.750.1985,1964-05-10,Prefer Not to Say,808 White Inlet,Apt. 628,New Mark,AL,58751,US,Corporate,2023-12-23 03:36:15.496712,False,Bronze
CUS-29F99248754,Leroy,White,heather85@example.org,950-713-5247x11788,1946-05-19,Male,39184 William Knolls Apt. 412,,Lake Sharontown,NM,34355,US,Enterprise,2022-05-09 08:49:06.829147,False,Bronze
CUS-A6FA6613DA4,Bobby,Hill,carlos69@example.net,632.976.9268,1959-10-12,Non-Binary,309 Emily Fall Apt. 906,,West Robertchester,AS,06447,US,Small Business,2024-09-09 20:12:07.934033,True,Silver
CUS-977772AF592,Eduardo,Gallegos,harrisjamie@example.com,+1-512-858-1936x694,1964-04-10,Non-Binary,3145 Watson Manor Apt. 508,Suite 146,Port Denise,CT,70507,US,Enterprise,2023-09-23 13:20:27.948818,True,Silver
CUS-4C820C32B87,Andrea,Mendoza,pnorman@example.net,001-802-230-4233x38831,1993-12-13,Prefer Not to Say,92704 Andrew Inlet Apt. 866,,Robertsonmouth,AZ,65990,US,Consumer,2023-10-09 15:10:54.715604,True,Gold
CUS-C6F9F8430AA,Paul,Rojas,uedwards@example.net,+1-266-436-8053x738,1958-03-18,Prefer Not to Say,701 Kenneth Parks,Apt. 751,Taylortown,OK,66955,US,Small Business,2024-10-17 00:22:07.006869,True,Gold
CUS-D7EE537DCD1,Nancy,Douglas,zfranco@example.com,328.416.8960x06688,1976-03-04,Non-Binary,2528 Bennett Parkway,,South Amyland,TX,59429,US,Consumer,2024-10-31 10:54:59.593246,True,Platinum
CUS-A0795C1CB5F,Eric,Mitchell,cholder@example.org,210.780.8348,2001-04-16,Female,8789 Sherry Union Suite 833,,Robertmouth,ND,49934,US,Enterprise,2024-07-07 15:41:45.501143,True,Silver
CUS-65A86B41CB6,Stephen,Fitzgerald,paulwhite@example.org,980-666-6405,1959-07-22,Non-Binary,780 Sean Extensions,Suite 371,South Jessica,VI,69429,US,Corporate,2026-02-13 19:49:30.903194,True,Silver
CUS-6536320C689,Andrew,Kaiser,cookstephanie@example.com,+1-913-773-1421,1969-12-16,Prefer Not to Say,7994 Sanchez Village,,South Theresaburgh,NV,30127,US,Small Business,2024-03-03 04:54:18.572470,False,Gold
CUS-AB3DFD54394,Benjamin,Banks,iortiz@example.org,840.878.4640x15774,1954-04-14,Female,565 Leslie Junctions Suite 245,,Moralesburgh,RI,23917,US,Enterprise,2025-02-21 22:50:59.113648,True,Silver
CUS-84B659F6BD6,Brian,Ford,tonifisher@example.net,506-801-5413x827,1987-10-20,Prefer Not to Say,92389 Taylor Knolls,,Rodneyhaven,WA,55717,US,Enterprise,2024-05-24 10:21:00.224370,True,Gold
CUS-2D3A5D5CCF0,Robert,Jordan,brownmichael@example.com,448.908.4371x4926,1960-02-20,Prefer Not to Say,60012 Gutierrez Heights Suite 096,,West Cassidyton,OK,11456,US,Corporate,2022-06-20 04:48:04.940273,True,Bronze
CUS-9F5311090F5,Carla,Jordan,mary95@example.com,243-700-1784x62742,1956-12-05,Non-Binary,8987 Brian Trail,,East Daniel,MO,49458,US,Small Business,2021-07-26 00:07:08.343568,True,Bronze
CUS-8ADEDF88F57,Rachel,Hudson,williamsseth@example.net,+1-461-717-1340,1947-08-24,Male,4227 Odonnell Glens,,West Marilyn,SD,40688,US,Consumer,2025-08-20 19:41:26.481702,True,Bronze
CUS-4E6CB1C31EC,Robert,Taylor,wnunez@example.org,734-577-4116x02859,1990-09-16,Male,5987 Elliott Streets Apt. 041,,Nicoleburgh,WY,69892,US,Enterprise,2025-05-06 15:26:16.462749,True,Bronze
CUS-A95814F1A8F,Mary,Martin,brandonatkins@example.com,530-432-9774x443,1982-11-25,Prefer Not to Say,7867 Humphrey Center Suite 772,,Daisyfurt,VA,36407,US,Corporate,2025-03-21 22:57:59.419396,True,Bronze
CUS-860F18EEECE,Timothy,Cobb,dorisphillips@example.net,6676100997,2007-07-18,Prefer Not to Say,931 Fields Curve,Apt. 282,Kellystad,PA,62083,US,Corporate,2026-02-05 17:54:48.294228,True,Bronze
CUS-4DE493422C2,Brent,Gillespie,justinvargas@example.org,757-399-9158x43456,1986-07-11,Prefer Not to Say,3440 Holt Passage,,South Melissaborough,CA,96674,US,Small Business,2026-05-19 03:20:41.801744,True,Bronze
CUS-C2935A846FC,Mark,Wong,marcuscole@example.net,+1-345-490-7312x8211,1970-04-27,Prefer Not to Say,81544 Villegas Parkways,,Port Steven,NH,07296,US,Corporate,2022-09-24 06:00:01.013884,True,Gold
CUS-FA7A89C72DF,Mitchell,Johnson,howellstacey@example.net,6625632762,1953-09-21,Female,2079 Jonathan Overpass Apt. 789,,South Cassandra,NC,65874,US,Consumer,2023-12-21 08:39:37.853027,True,Platinum
CUS-3910E446B6C,Mark,Graves,christinehowell@example.org,(791)984-5441x9838,2006-11-02,Female,262 Craig Unions,,Danielshire,MD,22251,US,Consumer,2024-01-03 04:59:59.628521,True,Silver
CUS-C4C5EB45A93,Justin,Phelps,xrosario@example.net,333-831-7931x34756,1992-09-30,Male,5021 Laurie Turnpike Apt. 278,Suite 499,Pamelahaven,TN,99504,US,Enterprise,2023-12-10 13:20:52.041691,True,Silver
CUS-32C78AB1BB4,Steven,Mack,david25@example.org,906.431.9053x76932,1990-03-12,Male,6226 Stewart Corners Apt. 524,,New Travis,PR,86527,US,Enterprise,2025-11-15 06:49:43.000765,True,Gold
CUS-4F224FF5F7C,Mark,Morrison,collinsdebra@example.com,+1-594-619-9645x9624,1945-12-06,Male,7157 Elizabeth Loop,,Adammouth,AR,42508,US,Enterprise,2021-08-31 09:15:59.378175,False,Bronze
CUS-76B2692480E,Paula,Moore,lucasdavid@example.org,318.667.2075,1963-01-13,Prefer Not to Say,6196 Chandler Spur Suite 015,,Lake Josephview,AL,11140,US,Small Business,2024-11-25 10:04:32.885684,True,Gold
CUS-FABA2560EB5,Jacob,Valdez,shawn47@example.com,(865)773-2977x41050,1984-03-26,Female,30946 David Squares,,Fieldschester,MP,13303,US,Consumer,2021-07-16 05:56:18.583847,True,Platinum
CUS-1CBF10F34BF,Stephanie,Cook,yrobinson@example.org,234-828-9078x16293,1952-07-21,Female,1066 Ray Center,Apt. 670,Barbaraview,DE,16180,US,Corporate,2025-09-20 08:48:52.487157,True,Platinum
CUS-AB9991D0A84,Mary,Bowman,bramos@example.net,819.294.6709,1980-02-25,Male,612 Cassie Pass Apt. 087,Suite 779,West Kimberly,NH,46142,US,Small Business,2023-11-01 05:15:39.351917,True,Platinum
CUS-D1D10C35E3A,Valerie,Yang,cdavies@example.com,223.300.9715x47595,1996-09-18,Non-Binary,67211 Reyes Track,Apt. 408,New Ian,LA,99111,US,Enterprise,2024-08-22 04:07:16.133350,True,Gold
CUS-1476BFBBA91,Kyle,Lynch,davidsonshannon@example.com,509-342-3159x63781,2001-02-05,Male,1813 Roman Unions,,North Joshuamouth,PA,06813,US,Enterprise,2025-09-10 10:55:48.481434,True,Gold
CUS-89E1FB1D234,Jessica,Campbell,brian58@example.org,819-239-4278x91192,1946-11-11,Prefer Not to Say,068 Patricia Village Suite 416,Suite 611,Maloneberg,MP,80365,US,Corporate,2023-01-20 00:26:20.600709,True,Gold
CUS-F5D7498C289,Tara,Ortiz,bwilliams@example.com,001-985-482-4049x7795,1963-06-25,Male,30315 Julie Pike,Suite 175,Thompsonberg,TX,41148,US,Enterprise,2022-12-04 08:53:05.738991,True,Bronze
CUS-4AA3530B545,Cynthia,Mcdonald,deanna19@example.com,001-258-332-5199,1946-03-01,Female,34922 Calhoun Oval Suite 085,,Melissaburgh,NE,66843,US,Enterprise,2024-08-02 04:31:42.379662,True,Gold
CUS-9430E928896,Christina,Paul,joseph44@example.net,(913)880-1155,1983-06-18,Male,513 Mcgrath Valley,,East Rebecca,IL,62177,US,Enterprise,2022-05-24 21:27:39.587989,True,Silver
CUS-E77C816856B,William,Lewis,dallen@example.com,(352)532-4342,1981-05-17,Non-Binary,656 Andrea Overpass Apt. 350,,South Jennamouth,WI,43239,US,Enterprise,2023-05-05 10:15:23.730993,True,Platinum
CUS-0BBA0CA6B83,Bradley,Barry,christiecarter@example.com,+1-282-886-2558x72937,2000-10-05,Female,587 Oscar Pine,Apt. 558,Port Erica,MT,19323,US,Consumer,2025-02-18 08:05:48.963512,True,Silver
CUS-42F0682E28A,Sharon,Beck,xchaney@example.org,315-632-7034,2004-07-30,Female,5688 Lewis Oval Apt. 379,,Smithtown,VI,90979,US,Consumer,2025-04-23 18:27:21.398316,True,Silver
CUS-D4633144C19,Marvin,Wagner,yatesjanet@example.net,001-439-765-7537x64451,2003-12-02,Male,20834 Guerra Springs,,Laurenberg,OR,74658,US,Small Business,2026-05-21 20:14:06.248066,True,Bronze
CUS-27AC002A57C,Paul,Clark,westangelica@example.com,3692939945,2005-06-16,Prefer Not to Say,292 Patrick Prairie,,Smithburgh,NM,66934,US,Small Business,2024-12-19 17:12:13.471251,True,Platinum
CUS-57BE0B2BBA2,Tyler,Lindsey,sanchezdebra@example.net,8566956250,1950-02-25,Female,2888 Erica Plaza,,Farmerhaven,CA,12528,US,Corporate,2023-05-26 16:11:54.326233,True,Bronze
CUS-9EEDF39ECBB,Adam,Garcia,robinharris@example.com,6366808588,1994-10-20,Non-Binary,72132 Trevino Station Suite 763,,Port Sherri,VT,77484,US,Corporate,2025-12-14 14:31:37.239737,True,Platinum
CUS-F0136DB1EC5,Sandra,Brown,jesse43@example.org,001-297-397-5684x21818,1996-08-10,Female,7291 Daniel Estate Suite 597,,Paulborough,AR,17690,US,Consumer,2021-11-29 23:32:18.256422,True,Silver
CUS-6F183DDAC82,Daniel,Jones,westkaren@example.com,(332)775-8881,1984-01-11,Female,63041 Cooper Way,,Jacksonfurt,CO,73014,US,Corporate,2024-12-17 13:31:21.696530,True,Silver
CUS-C2BF8F1D7D8,Dakota,Andrews,collinwilliams@example.org,392.551.3622x380,1987-04-09,Prefer Not to Say,09819 Smith Way,Suite 696,Port Janetfurt,AZ,61505,US,Corporate,2025-12-21 12:51:00.837478,True,Platinum
CUS-02AB1EA15BE,Patricia,Moore,michael98@example.org,(335)233-3501x62625,1965-03-17,Male,1730 Wade Valleys Suite 133,,North Brittany,NV,27110,US,Consumer,2024-01-04 11:37:36.213509,True,Platinum
CUS-1DF87B63626,Michelle,Willis,kellysmith@example.com,235-596-6533,1995-08-22,Prefer Not to Say,857 Gonzalez Rapids,,New Lukehaven,AK,92588,US,Corporate,2021-10-22 23:50:11.502123,True,Platinum
CUS-7F59C666317,Laura,Evans,ythomas@example.com,(201)546-8314x650,1981-12-01,Prefer Not to Say,8464 Brian Parkway Apt. 902,Apt. 201,Maddenville,PA,68960,US,Enterprise,2021-08-04 16:40:52.676312,True,Gold
CUS-813EC851C85,Cassandra,Sullivan,camerondaniel@example.com,001-850-375-1926x77504,2001-04-24,Male,284 Jessica Spring,Suite 568,Muellerburgh,AL,19137,US,Small Business,2024-04-08 18:56:41.945970,True,Platinum
CUS-48CEA891967,Jonathan,Booker,bmiller@example.org,(953)647-6414x4271,1966-10-09,Female,5955 Susan Center,,East Courtneytown,NE,94728,US,Consumer,2025-12-21 15:55:25.726090,True,Bronze
CUS-E53A75E20C4,Kevin,Gonzalez,roger42@example.com,001-429-643-6109x098,1965-11-27,Male,6470 Mary Manor,,South Kennethfort,AR,56585,US,Small Business,2024-06-12 00:23:17.183781,True,Platinum
CUS-9B405B5B31B,Glenn,Jackson,rebecca31@example.org,917-762-2809x541,1962-04-14,Non-Binary,63790 Wise Grove,,New Daniel,ID,80922,US,Consumer,2021-08-06 16:26:15.393804,True,Gold
CUS-840F62FCA94,Kari,Carr,gmontgomery@example.org,001-882-996-5612x06464,1969-03-22,Prefer Not to Say,562 Nolan Point Suite 501,,Johnshire,OR,74528,US,Small Business,2022-07-22 01:11:53.396942,True,Bronze
CUS-52182749088,Taylor,Smith,xavierwilson@example.org,855.714.3825x52032,1998-01-02,Female,198 Kimberly Ferry,,Port Cassandra,FM,06098,US,Small Business,2022-04-23 18:07:20.081085,True,Gold
CUS-337C0DBA394,Matthew,Smith,aburns@example.net,+1-483-303-8840x16776,1982-03-06,Female,050 Ibarra Prairie,,Johnsonstad,NM,38936,US,Corporate,2025-10-13 04:37:47.153000,True,Bronze
CUS-E8DE33D69AB,Katherine,Bailey,angel69@example.org,838-976-7384x3155,1972-04-13,Male,792 White Lodge Apt. 273,Apt. 437,East Ericaland,OK,87896,US,Consumer,2026-05-22 16:34:24.826062,False,Silver
CUS-6237D6F8989,Mark,Sullivan,felicia14@example.org,+1-334-830-7683x29876,1947-08-21,Female,191 Sparks Estate Suite 236,,South John,TN,28684,US,Consumer,2026-06-22 05:42:32.574550,False,Gold
CUS-4BA3984633F,Amanda,Jones,foxjose@example.com,335-371-6826,1952-05-18,Non-Binary,6207 Jonathan Plain Suite 354,,West Mallorymouth,MI,55231,US,Corporate,2023-11-05 13:18:40.313155,True,Silver
CUS-C8299640BF7,Shannon,Pineda,calebdavis@example.com,685.592.6637x00889,1980-02-09,Male,48578 Richard Meadows,Apt. 880,Pennyhaven,TX,81873,US,Enterprise,2025-11-19 19:54:17.787037,True,Gold
CUS-4B76D924E51,Stephanie,Anderson,stacy28@example.net,(961)573-4608,1993-09-02,Non-Binary,14931 James Dale Apt. 938,,West Matthewbury,AL,84673,US,Enterprise,2021-09-21 07:15:13.978874,True,Bronze
CUS-08D57EDAA02,Joanna,Ramirez,penarichard@example.com,(449)927-3868x13372,1996-07-21,Prefer Not to Say,155 Donna Ferry,Suite 883,East Christopherfurt,NM,08818,US,Enterprise,2024-02-27 00:15:03.745591,True,Bronze
CUS-5E1075546CF,Denise,Sanchez,charles78@example.com,(302)287-4907x2648,1966-11-10,Female,91678 Glenn Pass,,South Chelsea,IN,79371,US,Corporate,2023-07-29 06:00:14.760858,True,Bronze
CUS-B26730AA50E,Mark,Walters,shellycowan@example.net,(527)781-4695,1960-12-21,Female,823 Brad Expressway Suite 861,,West Ryanburgh,IN,07314,US,Enterprise,2024-10-09 08:29:03.679807,True,Bronze
CUS-2870DD8BA16,Paul,Tran,sheltonjoshua@example.com,9143128044,2008-01-09,Female,83624 Parker Isle,,Lopezmouth,ND,85244,US,Enterprise,2025-08-14 16:28:29.049306,True,Platinum
